"Sex","Ethnicity","Legal_Status","Custody_Status","Marital_Status","Recidivism_Supervision_Level","Raw_Score","Decile_Score"
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.420833333333333,0.272727272727273
"Male","Caucasian","Pretrial","Jail Inmate","Single","Medium",0.61875,0.636363636363636
"Male","African-American","Post Sentence","Probation","Single","Low",0.504166666666667,0.363636363636364
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.170833333333333,0.181818181818182
"Female","African-American","Post Sentence","Probation","Single","Medium with Override Consideration",0.683333333333333,0.818181818181818
"Male","Hispanic","Post Sentence","Probation","Single","Medium",0.608333333333333,0.636363636363636
"Male","African-American","Pretrial","Pretrial Defendant","Married","Medium",0.63125,0.636363636363636
"Male","Hispanic","Post Sentence","Probation","Single","Low",0.36875,0.181818181818182
"Female","African-American","Post Sentence","Probation","Single","Low",0.522916666666667,0.545454545454545
"Female","Caucasian","Post Sentence","Probation","Single","Medium",0.625,0.727272727272727
"Male","Caucasian","Post Sentence","Probation","Divorced","Medium",0.666666666666667,0.727272727272727
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.520833333333333,0.454545454545455
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.5,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.416666666666667,0.272727272727273
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.6,0.545454545454545
"Female","Other","Pretrial","Jail Inmate","Single","Low",0.1625,0.181818181818182
"Male","Hispanic","Post Sentence","Probation","Single","Low",0.35,0.181818181818182
"Female","Hispanic","Post Sentence","Probation","Single","Medium",0.572916666666667,0.636363636363636
"Female","Hispanic","Post Sentence","Probation","Divorced","Low",0.491666666666667,0.454545454545455
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.233333333333333,0.181818181818182
"Male","Hispanic","Pretrial","Pretrial Defendant","Married","Low",0.0854166666666667,0.181818181818182
"Male","Other","Pretrial","Jail Inmate","Married","Low",0.35625,0.181818181818182
"Male","Hispanic","Pretrial","Pretrial Defendant","Married","Low",0.183333333333333,0.181818181818182
"Female","Caucasian","Pretrial","Jail Inmate","Married","Low",0.5,0.545454545454545
"Male","Caucasian","Post Sentence","Probation","Single","Medium with Override Consideration",0.672916666666667,0.727272727272727
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.558333333333333,0.454545454545455
"Male","African-American","Post Sentence","Probation","Single","Medium",0.625,0.636363636363636
"Male","Caucasian","Post Sentence","Probation","Divorced","Low",0.51875,0.454545454545455
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.502083333333333,0.363636363636364
"Female","Caucasian","Post Sentence","Probation","Single","Low",0.545833333333333,0.545454545454545
"Female","Caucasian","Post Sentence","Probation","Single","Low",0.14375,0.181818181818182
"Male","Hispanic","Pretrial","Pretrial Defendant","Single","Low",0.3125,0.181818181818182
"Male","African-American","Post Sentence","Probation","Single","Medium with Override Consideration",0.716666666666667,0.818181818181818
"Male","Hispanic","Post Sentence","Probation","Single","Low",0.408333333333333,0.272727272727273
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.585416666666667,0.545454545454545
"Female","Caucasian","Post Sentence","Probation","Single","Low",0.429166666666667,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Married","Medium",0.6375,0.636363636363636
"Male","African-American","Pretrial","Jail Inmate","Single","High",0.814583333333333,1
"Male","African-American","Pretrial","Pretrial Defendant","Separated","Medium with Override Consideration",0.789583333333333,0.909090909090909
"Male","Hispanic","Pretrial","Pretrial Defendant","Divorced","Low",0.0541666666666666,0.181818181818182
"Male","Hispanic","Post Sentence","Probation","Married","Low",0.191666666666667,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.597916666666667,0.545454545454545
"Male","Other","Pretrial","Jail Inmate","Single","Low",0.460416666666667,0.363636363636364
"Male","Hispanic","Pretrial","Jail Inmate","Married","Low",0.272916666666667,0.181818181818182
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.447916666666667,0.272727272727273
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.445833333333333,0.272727272727273
"Male","Hispanic","Post Sentence","Probation","Single","Low",0.483333333333333,0.363636363636364
"Female","Caucasian","Post Sentence","Probation","Single","Low",0.352083333333333,0.272727272727273
"Female","Caucasian","Pretrial","Jail Inmate","Single","Low",0.310416666666667,0.181818181818182
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.139583333333333,0.181818181818182
"Male","Caucasian","Pretrial","Pretrial Defendant","Single","Low",0.489583333333333,0.363636363636364
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.577083333333333,0.454545454545455
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.575,0.545454545454545
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.204166666666667,0.181818181818182
"Male","Hispanic","Post Sentence","Probation","Single","Medium",0.679166666666667,0.727272727272727
"Male","Other","Post Sentence","Probation","Separated","Low",0.470833333333333,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.754166666666667,0.909090909090909
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.233333333333333,0.181818181818182
"Female","Caucasian","Post Sentence","Probation","Single","Low",0.420833333333333,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.727083333333333,0.818181818181818
"Female","Caucasian","Pretrial","Pretrial Defendant","Single","Low",0.389583333333333,0.272727272727273
"Male","African-American","Post Sentence","Probation","Single","Medium with Override Consideration",0.797916666666667,1
"Male","Caucasian","Post Sentence","Probation","Single","Medium with Override Consideration",0.758333333333333,0.909090909090909
"Male","Caucasian","Pretrial","Jail Inmate","Single","Medium",0.63125,0.636363636363636
"Female","African-American","Post Sentence","Probation","Single","Low",0.264583333333333,0.181818181818182
"Female","Caucasian","Pretrial","Pretrial Defendant","Single","Low",0.31875,0.181818181818182
"Male","African-American","Post Sentence","Probation","Single","Medium with Override Consideration",0.6875,0.818181818181818
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.454166666666667,0.272727272727273
"Male","Caucasian","Post Sentence","Probation","Married","Low",0.24375,0.181818181818182
"Male","Hispanic","Pretrial","Jail Inmate","Married","Low",0.122916666666667,0.181818181818182
"Female","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.672916666666667,0.818181818181818
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.5375,0.454545454545455
"Male","African-American","Other","Probation","Single","Medium with Override Consideration",0.689583333333333,0.727272727272727
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.575,0.545454545454545
"Male","Caucasian","Post Sentence","Probation","Married","Low",0.491666666666667,0.363636363636364
"Male","Caucasian","Post Sentence","Probation","Single","High",0.872916666666667,1
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.45625,0.272727272727273
"Male","African-American","Post Sentence","Probation","Single","Medium with Override Consideration",0.71875,0.818181818181818
"Male","Hispanic","Post Sentence","Probation","Single","Medium with Override Consideration",0.76875,0.909090909090909
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.614583333333333,0.636363636363636
"Male","African-American","Pretrial","Pretrial Defendant","Single","Medium with Override Consideration",0.64375,0.727272727272727
"Female","Caucasian","Post Sentence","Probation","Single","Low",0.5125,0.545454545454545
"Male","Caucasian","Post Sentence","Probation","Married","Low",0.377083333333333,0.181818181818182
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.360416666666667,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Single","High",0.879166666666667,1
"Female","African-American","Post Sentence","Probation","Single","Low",0.45,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.54375,0.454545454545455
"Male","African-American","Pretrial","Pretrial Defendant","Single","Low",0.225,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.54375,0.454545454545455
"Male","Caucasian","Pretrial","Pretrial Defendant","Single","Low",0.46875,0.363636363636364
"Male","African-American","Post Sentence","Probation","Single","Medium with Override Consideration",0.79375,0.909090909090909
"Male","Caucasian","Post Sentence","Probation","Single","Medium",0.627083333333333,0.636363636363636
"Female","Caucasian","Pretrial","Pretrial Defendant","Single","High",0.68125,0.818181818181818
"Male","Other","Post Sentence","Probation","Married","Low",0.329166666666667,0.181818181818182
"Male","African-American","Post Sentence","Probation","Single","Low",0.345833333333333,0.181818181818182
"Female","Caucasian","Post Sentence","Probation","Single","Medium",0.6125,0.727272727272727
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.458333333333333,0.272727272727273
"Male","African-American","Pretrial","Pretrial Defendant","Single","Low",0.56875,0.545454545454545
"Male","Hispanic","Post Sentence","Probation","Single","Low",0.427083333333333,0.272727272727273
"Male","Other","Pretrial","Jail Inmate","Single","Low",0.5875,0.545454545454545
"Male","Caucasian","Post Sentence","Probation","Married","Low",0.429166666666667,0.272727272727273
"Male","Hispanic","Post Sentence","Probation","Married","Low",0.3625,0.181818181818182
"Male","African-American","Post Sentence","Probation","Single","Medium",0.65,0.727272727272727
"Male","African-American","Pretrial","Jail Inmate","Single","High",0.8625,1
"Male","Caucasian","Post Sentence","Probation","Married","Low",0.504166666666667,0.363636363636364
"Female","Caucasian","Post Sentence","Probation","Divorced","Low",0.264583333333333,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.633333333333333,0.636363636363636
"Male","African-American","Post Sentence","Probation","Single","Medium",0.641666666666667,0.636363636363636
"Female","African-American","Pretrial","Pretrial Defendant","Single","Medium with Override Consideration",0.7375,0.909090909090909
"Male","Asian","Post Sentence","Probation","Single","Low",0.485416666666667,0.363636363636364
"Male","Caucasian","Pretrial","Jail Inmate","Single","Medium",0.658333333333333,0.727272727272727
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.525,0.454545454545455
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.491666666666667,0.363636363636364
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.377083333333333,0.181818181818182
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.26875,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.608333333333333,0.636363636363636
"Male","Hispanic","Post Sentence","Probation","Single","Low",0.570833333333333,0.545454545454545
"Female","Caucasian","Pretrial","Jail Inmate","Divorced","Low",0.420833333333333,0.363636363636364
"Male","African-American","Pretrial","Pretrial Defendant","Single","Low",0.56875,0.545454545454545
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.264583333333333,0.181818181818182
"Male","Hispanic","Post Sentence","Probation","Single","Medium",0.64375,0.727272727272727
"Male","Hispanic","Other","Probation","Single","Low",0.34375,0.181818181818182
"Male","Hispanic","Other","Probation","Single","Low",0.3875,0.272727272727273
"Male","African-American","Pretrial","Jail Inmate","Divorced","Low",0.460416666666667,0.363636363636364
"Male","Hispanic","Post Sentence","Probation","Single","Medium",0.5875,0.545454545454545
"Male","Hispanic","Other","Probation","Divorced","Low",0.241666666666667,0.181818181818182
"Female","Hispanic","Other","Probation","Married","Low",0.33125,0.272727272727273
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.529166666666667,0.454545454545455
"Female","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.73125,0.909090909090909
"Male","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.704166666666667,0.818181818181818
"Male","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.720833333333333,0.818181818181818
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.36875,0.181818181818182
